state_key	source_id	phase	atom_i_1based	atom_i_name	atom_i_xyz_raw_nm	atom_j_1based	atom_j_name	atom_j_xyz_raw_nm	distance_nm	coordinate_g96_sha256
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	2	F1	"[""4.952948521"",""5.172824430"",""4.880130136""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.22956324328345407	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	2	F1	"[""4.952948521"",""5.172824430"",""4.880130136""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.36756907871385158	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	0.3552857041809539	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	0.27603999622075359	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	0.35578402649102953	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	0.2719542743989789	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	0.3733920777614862	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.41311429390269339	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.2732059787988223	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.37258695734055314	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.43340403074822847	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.27505788826473893	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.13653882851174909	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.23557475139603817	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.23556908543332278	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	3	F2	"[""5.045597080"",""5.200177591"",""5.070390201""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.2972061239699576	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	0.21248340703051727	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	0.26882932093472267	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	0.41271894453048041	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	0.31319087315208483	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.45895822551742499	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.42891365399250386	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.29442749707309224	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.29103624740284678	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.37424810279853732	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.23728108934353942	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.13524467179900534	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.28710546765388056	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	4	F3	"[""4.851889946"",""4.915261220"",""4.983625350""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.34891075871666299	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	0.36933185369154686	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	0.42856590601991212	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	0.25912801945175251	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.43164905567306594	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.31278607581312418	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.37296881600235038	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.28339579076401705	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.2995638055104306	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.23665056392958095	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.13522221016520949	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.30588823321685232	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	5	F4	"[""4.928487705"",""4.972422517"",""5.173400395""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.30069444817576446	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	0.21314530137467058	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	0.27863047717838296	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.28061935623257467	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.35532458284956886	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.46116992073624463	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.54107243405453809	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.53054996360775686	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.23979871802280317	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.30037917085503468	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.13642739098482184	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	6	F5	"[""5.076804693"",""4.933063799"",""4.837455488""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.23272806055257966	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	0.35233299438807725	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.26366169631346353	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.28815834225492343	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.5179981679532466	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.62242407953425727	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.5234436487215125	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.23530794427128462	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.37049120867387686	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.13675630403180183	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	7	F6	"[""5.201427677"",""5.102918655"",""4.869849303""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.22991415814554275	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	0.21159741954091191	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.21276348659593061	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.56458405604619299	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.52555437476505207	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.5327434155507027	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.31525599619639266	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.30983035109672447	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.24105904668115746	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	8	F7	"[""5.135140042"",""4.838382560"",""5.092930326""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.13488660909414796	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	0.21236505415255677	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.67315741975962895	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.6936773730344562	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.64819291930337586	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.37540744899266909	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.44492710922261841	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.23835085843315829	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310329787"",""4.893908318"",""4.988054631""]"	17	C4	"[""5.195302951"",""4.945562097"",""5.037366232""]"	0.13539172751071155	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	11	O1	"[""4.693724432"",""5.161830150"",""4.954045222""]"	0.5922230316879683	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	12	O2	"[""4.653233626"",""5.037932816"",""5.157376446""]"	0.58361728106987509	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	13	O3	"[""4.789419893"",""5.237557696"",""5.163303163""]"	0.49807589534311048	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	14	C1	"[""4.997990805"",""5.102175241"",""4.988097834""]"	0.29639313156549163	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	15	C2	"[""4.890050950"",""5.023976874"",""5.054447420""]"	0.35753746878044812	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
tight_audit__R_CG312-SG3O1_+1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236359742"",""5.018651888"",""5.143188091""]"	16	C3	"[""5.114906021"",""5.019867502"",""4.935566848""]"	0.24053911242666534	c8cade5b75d22ee6a66d79c58800cc697b51aa9413cf6d0d30e7c102702bdf2f
