matrix_id	singular_index_1based	singular_value	supported	variable_id	right_singular_coefficient	absolute_coefficient	null_highlight_abs_ge_0_25
LOW_TIER_FULL_99	2	1.2728621615417683	True	R_CG302-CG312	-0.8432527894015687	0.8432527894015687	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	TH_OG2P1-SG3O1-OG2P1	-0.022660726760132182	0.022660726760132182	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	TH_FGA2-CG312-FGA2	0.037702620320883784	0.037702620320883784	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	TH_CG312-CG312-SG3O1	-0.022763230152376433	0.022763230152376433	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	TH_FGA3-CG302-FGA3	-0.04791166585407408	0.04791166585407408	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	LAMBDA_CS	0.00515847951249416	0.00515847951249416	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	LAMBDA_CC	-0.0004560657840226314	0.0004560657840226314	False
LOW_TIER_FULL_99	3	1.178424073127145	True	R_OG2P1-SG3O1	-0.44043084224205187	0.44043084224205187	False
LOW_TIER_FULL_99	3	1.178424073127145	True	R_CG312-SG3O1	0.4654918631606447	0.4654918631606447	False
LOW_TIER_FULL_99	3	1.178424073127145	True	R_CG312-CG312	-0.5844758421876268	0.5844758421876268	False
LOW_TIER_FULL_99	3	1.178424073127145	True	R_CG302-CG312	-0.48104959748428744	0.48104959748428744	False
LOW_TIER_FULL_99	3	1.178424073127145	True	TH_OG2P1-SG3O1-OG2P1	0.06759904140126749	0.06759904140126749	False
LOW_TIER_FULL_99	3	1.178424073127145	True	TH_FGA2-CG312-FGA2	0.10254680004224143	0.10254680004224143	False
LOW_TIER_FULL_99	3	1.178424073127145	True	TH_CG312-CG312-SG3O1	-0.012305109496747263	0.012305109496747263	False
LOW_TIER_FULL_99	3	1.178424073127145	True	TH_FGA3-CG302-FGA3	-0.032256388277227266	0.032256388277227266	False
LOW_TIER_FULL_99	3	1.178424073127145	True	LAMBDA_CS	0.006297393353078291	0.006297393353078291	False
LOW_TIER_FULL_99	3	1.178424073127145	True	LAMBDA_CC	-0.0004991269608403005	0.0004991269608403005	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	R_OG2P1-SG3O1	0.5932850295924326	0.5932850295924326	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	R_CG312-SG3O1	-0.2867032996584021	0.2867032996584021	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	R_CG312-CG312	-0.572271032762448	0.572271032762448	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	R_CG302-CG312	-0.2223832671273574	0.2223832671273574	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	TH_OG2P1-SG3O1-OG2P1	-0.07033361861115964	0.07033361861115964	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	TH_FGA2-CG312-FGA2	-0.4078505571957761	0.4078505571957761	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	TH_CG312-CG312-SG3O1	0.12136832620195519	0.12136832620195519	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	TH_FGA3-CG302-FGA3	-0.047363959124416696	0.047363959124416696	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	LAMBDA_CS	-0.023818572880241872	0.023818572880241872	False
LOW_TIER_FULL_99	4	1.1099054292312012	True	LAMBDA_CC	0.005983697381656088	0.005983697381656088	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	R_OG2P1-SG3O1	-0.22334692932766656	0.22334692932766656	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	R_CG312-SG3O1	-0.7252807292510527	0.7252807292510527	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	R_CG312-CG312	-0.26797400208743966	0.26797400208743966	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	R_CG302-CG312	-0.053881133117075285	0.053881133117075285	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	TH_OG2P1-SG3O1-OG2P1	-0.04610009146475404	0.04610009146475404	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	TH_FGA2-CG312-FGA2	0.5862779922753705	0.5862779922753705	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	TH_CG312-CG312-SG3O1	-0.020016950844802317	0.020016950844802317	False
